Date,flow,average temperature (C),precipitation,ET,PET
2002-07-04,438667.0,17.14743512658231,0.0,1869729.471428572,8303598.114285714
2002-07-05,419427.0,17.303479430379777,0.0,1869729.471428572,8303598.114285714
2002-07-06,450211.0,17.459523734177246,0.0,1869729.471428572,8303598.114285714
2002-07-07,430971.0,17.615568037974715,0.0,1869729.471428572,8303598.114285714
2002-07-08,378382.0,17.771612341772183,16571477.740139581,1869729.471428572,8303598.114285714
2002-07-09,380948.0,17.927656645569655,7671051.042973734,1869729.471428572,8303598.114285714
2002-07-10,515626.0,18.083700949367124,0.0,1869729.471428572,8303598.114285714
2002-07-11,421993.0,18.239745253164592,0.0,1869729.471428572,8303598.114285714
2002-07-12,371969.0,18.39578955696206,0.0,1596726.6428571427,8621186.028571427
2002-07-13,343751.0,18.90712485166143,0.0,1596726.6428571427,8621186.028571427
2002-07-14,345033.0,19.4184601463608,0.0,1596726.6428571427,8621186.028571427
2002-07-15,370686.0,19.92979544106016,0.0,1596726.6428571427,8621186.028571427
2002-07-16,579759.0,20.44113073575953,0.0,1596726.6428571427,8621186.028571427
2002-07-17,484843.0,20.952466030458893,0.0,1596726.6428571427,8621186.028571427
2002-07-18,396339.0,21.46380132515825,0.0,1596726.6428571427,8621186.028571427
2002-07-19,337337.0,21.975136619857626,0.0,1596726.6428571427,8621186.028571427
2002-07-20,296292.0,22.48647191455699,0.0,1350935.3285714288,8299228.871428572
2002-07-21,265509.0,22.6738313884494,0.0,1350935.3285714288,8299228.871428572
2002-07-22,248834.0,22.8611908623418,0.0,1350935.3285714288,8299228.871428572
2002-07-23,236008.0,23.048550336234207,0.0,1350935.3285714288,8299228.871428572
2002-07-24,233442.0,23.23590981012661,0.0,1350935.3285714288,8299228.871428572
2002-07-25,260378.0,23.42326928401901,0.0,1350935.3285714288,8299228.871428572
2002-07-26,256530.0,23.61062875791142,0.0,1350935.3285714288,8299228.871428572
2002-07-27,234725.0,23.797988231803828,0.0,1350935.3285714288,8299228.871428572
2002-07-28,216768.0,23.98534770569623,0.0,1101625.157142857,7472557.257142858
2002-07-29,396339.0,22.706134305133705,17234924.33315207,1101625.157142857,7472557.257142858
2002-07-30,524605.0,21.42692090457117,0.0,1101625.157142857,7472557.257142858
2002-07-31,451494.0,20.14770750400864,0.0,1101625.157142857,7472557.257142858
2002-08-01,387361.0,18.86849410344611,0.0,1101625.157142857,7472557.257142858
2002-08-02,314250.0,17.589280702883578,0.0,1101625.157142857,7472557.257142858
2002-08-03,260378.0,16.31006730232105,0.0,1101625.157142857,7472557.257142858
2002-08-04,236008.0,15.03085390175852,0.0,1101625.157142857,7472557.257142858
2002-08-05,223181.0,13.751640501195988,0.0,1326663.185714286,6097783.971428571
2002-08-06,280901.0,14.702745861805989,1771974.9177726766,1326663.185714286,6097783.971428571
2002-08-07,296292.0,15.653851222415986,0.0,1326663.185714286,6097783.971428571
2002-08-08,284749.0,16.604956583025984,25622603.153533537,1326663.185714286,6097783.971428571
2002-08-09,328359.0,17.55606194363598,0.0,1326663.185714286,6097783.971428571
2002-08-10,487408.0,18.507167304245986,0.0,1326663.185714286,6097783.971428571
2002-08-11,489973.0,19.45827266485598,0.0,1326663.185714286,6097783.971428571
2002-08-12,701611.0,20.409378025465976,0.0,1326663.185714286,6097783.971428571
2002-08-13,551541.0,21.360483386075977,0.0,1120982.7285714285,6312366.885714286
2002-08-14,420710.0,21.0219524821994,0.0,1120982.7285714285,6312366.885714286
2002-08-15,350164.0,20.68342157832281,0.0,1120982.7285714285,6312366.885714286
2002-08-16,318098.0,20.34489067444623,0.0,1120982.7285714285,6312366.885714286
2002-08-17,286031.0,20.00635977056965,0.0,1120982.7285714285,6312366.885714286
2002-08-18,255248.0,19.667828866693068,0.0,1120982.7285714285,6312366.885714286
2002-08-19,239856.0,19.329297962816483,0.0,1120982.7285714285,6312366.885714286
2002-08-20,229595.0,18.990767058939905,0.0,1120982.7285714285,6312366.885714286
2002-08-21,220616.0,18.65223615506332,0.0,1148822.8285714285,6230265.214285715
2002-08-22,211637.0,18.569228045886103,0.0,1148822.8285714285,6230265.214285715
2002-08-23,200093.0,18.48621993670889,4260485.023652596,1148822.8285714285,6230265.214285715
2002-08-24,359143.0,18.40321182753168,6836286.618481402,1148822.8285714285,6230265.214285715
2002-08-25,1022274.0,18.32020371835446,14528049.269718911,1148822.8285714285,6230265.214285715
2002-08-26,2411388.0,18.237195609177245,25612317.946838435,1148822.8285714285,6230265.214285715
2002-08-27,1206977.0,18.154187500000027,0.0,1148822.8285714285,6230265.214285715
2002-08-28,915814.0,18.071179390822813,0.0,1148822.8285714285,6230265.214285715
2002-08-29,815767.0,17.9881712816456,0.0,948093.2,5924001.957142857
2002-08-30,727264.0,17.616378411788006,0.0,948093.2,5924001.957142857
2002-08-31,632348.0,17.24458554193041,0.0,948093.2,5924001.957142857
2002-09-01,636196.0,16.872792672072816,0.0,948093.2,5924001.957142857
2002-09-02,542562.0,16.50099980221522,0.0,948093.2,5924001.957142857
2002-09-03,770874.0,16.129206932357626,0.0,948093.2,5924001.957142857
2002-09-04,873487.0,15.75741406250003,0.0,948093.2,5924001.957142857
2002-09-05,1258283.0,15.385621192642436,0.0,948093.2,5924001.957142857
2002-09-06,1577663.0,15.01382832278484,0.0,968989.4857142855,5472762.428571428
2002-09-07,1359612.0,15.30149861550636,0.0,968989.4857142855,5472762.428571428
2002-09-08,1177476.0,15.58916890822788,0.0,968989.4857142855,5472762.428571428
2002-09-09,1005600.0,15.8768392009494,0.0,968989.4857142855,5472762.428571428
2002-09-10,854247.0,16.16450949367092,0.0,968989.4857142855,5472762.428571428
2002-09-11,709307.0,16.45217978639244,0.0,968989.4857142855,5472762.428571428
2002-09-12,588738.0,16.739850079113957,0.0,968989.4857142855,5472762.428571428
2002-09-13,563084.0,17.02752037183548,0.0,968989.4857142855,5472762.428571428
2002-09-14,522040.0,17.315190664556997,0.0,649056.9857142858,5313689.585714286
2002-09-15,459190.0,16.74279385878168,0.0,649056.9857142858,5313689.585714286
2002-09-16,421993.0,16.17039705300636,0.0,649056.9857142858,5313689.585714286
2002-09-17,400187.0,15.598000247231044,0.0,649056.9857142858,5313689.585714286
2002-09-18,383513.0,15.02560344145573,0.0,649056.9857142858,5313689.585714286
2002-09-19,361708.0,14.453206635680411,0.0,649056.9857142858,5313689.585714286
2002-09-20,361708.0,13.880809829905091,26131181.73701393,649056.9857142858,5313689.585714286
2002-09-21,432254.0,13.308413024129775,64508648.906704396,649056.9857142858,5313689.585714286
2002-09-22,1132583.0,12.73601621835446,0.0,776371.3428571428,3612401.5285714287
2002-09-23,587455.0,12.763239369066484,0.0,776371.3428571428,3612401.5285714287
2002-09-24,496386.0,12.79046251977851,0.0,776371.3428571428,3612401.5285714287
2002-09-25,456624.0,12.817685670490537,0.0,776371.3428571428,3612401.5285714287
2002-09-26,414297.0,12.84490882120256,0.0,776371.3428571428,3612401.5285714287
2002-09-27,400187.0,12.872131971914586,0.0,776371.3428571428,3612401.5285714287
2002-09-28,382230.0,12.899355122626613,0.0,776371.3428571428,3612401.5285714287
2002-09-29,361708.0,12.926578273338636,0.0,776371.3428571428,3612401.5285714287
2002-09-30,334772.0,12.953801424050662,0.0,869772.4857142858,2859675.214285714
2002-10-01,321946.0,12.78807287649006,0.0,869772.4857142858,2859675.214285714
2002-10-02,305271.0,12.622344328929454,0.0,869772.4857142858,2859675.214285714
2002-10-03,305271.0,12.456615781368852,0.0,869772.4857142858,2859675.214285714
2002-10-04,305271.0,12.290887233808249,0.0,869772.4857142858,2859675.214285714
2002-10-05,305271.0,12.125158686247644,0.0,869772.4857142858,2859675.214285714
2002-10-06,291162.0,11.959430138687042,0.0,869772.4857142858,2859675.214285714
2002-10-07,261661.0,11.793701591126435,0.0,869772.4857142858,2859675.214285714
2002-10-08,247552.0,11.627973043565834,0.0,728654.4428571429,2898151.5142857144
2002-10-09,478429.0,11.854765871189729,37967119.33246509,728654.4428571429,2898151.5142857144
2002-10-10,2039419.0,12.081558698813623,0.0,728654.4428571429,2898151.5142857144
2002-10-11,1333959.0,12.308351526437518,0.0,728654.4428571429,2898151.5142857144
2002-10-12,1475051.0,12.535144354061412,0.0,728654.4428571429,2898151.5142857144
2002-10-13,1526357.0,12.761937181685305,0.0,728654.4428571429,2898151.5142857144
2002-10-14,1282653.0,12.9887300093092,0.0,728654.4428571429,2898151.5142857144
2002-10-15,1106930.0,13.215522836933092,8672086.772634022,728654.4428571429,2898151.5142857144
2002-10-16,970968.0,13.442315664556988,11809731.658453267,879162.1428571428,1981104.4857142856
2002-10-17,1151822.0,13.172514685522176,0.0,879162.1428571428,1981104.4857142856
2002-10-18,1218520.0,12.902713706487368,0.0,879162.1428571428,1981104.4857142856
2002-10-19,1044080.0,12.632912727452558,0.0,879162.1428571428,1981104.4857142856
2002-10-20,979947.0,12.363111748417747,14967851.550878402,879162.1428571428,1981104.4857142856
2002-10-21,949163.0,12.093310769382938,21120340.364035852,879162.1428571428,1981104.4857142856
2002-10-22,931206.0,11.823509790348128,0.0,879162.1428571428,1981104.4857142856
2002-10-23,1083842.0,11.55370881131332,0.0,879162.1428571428,1981104.4857142856
2002-10-24,1123604.0,11.283907832278508,0.0,892306.9142857143,1314333.342857143
2002-10-25,1088972.0,10.50892200291186,0.0,892306.9142857143,1314333.342857143
2002-10-26,1398092.0,9.733936173545214,0.0,892306.9142857143,1314333.342857143
2002-10-27,1385265.0,8.958950344178566,0.0,892306.9142857143,1314333.342857143
2002-10-28,1436572.0,8.183964514811919,0.0,892306.9142857143,1314333.342857143
2002-10-29,1359612.0,7.408978685445271,0.0,892306.9142857143,1314333.342857143
2002-10-30,1295480.0,6.633992856078623,0.0,892306.9142857143,1314333.342857143
2002-10-31,1278805.0,5.859007026711976,0.0,892306.9142857143,1314333.342857143
